h;Error;Timing;Amplitude;Energy;
0.0011481056257175656;0.0035707831210809817;0.18512481449999998;0.000882613366604151;0.008469349477618238;
0.0011350737797956867;0.0035302516003902994;0.17117056150000004;0.0008728480204592064;0.008394918575779009;
0.0011223344556677895;0.003490629798519164;0.1928479163;0.0008632961808322079;0.00832168064797223;
0.0011098779134295228;0.003451889473471691;0.20863731995;0.000853950884293828;0.008249611553223346;
0.0010976948408342481;0.0034139995277413992;0.17017531005000003;0.0008448055331141695;0.008178687541186669;
0.0010857763300760046;0.003376932236011765;0.17278209905000003;0.0008358537854338979;0.008108885266362442;
0.001074113856068743;0.003340661097889553;0.16682895955000004;0.0008270895645478562;0.00804018180054289;
0.0010626992561105207;0.0033051607392641665;0.21515551125000001;0.0008185070451137008;0.007972554638267404;
0.0010515247108307047;0.0032704068522392887;0.2074726946;0.0008085198301432027;0.007781781685397782;
0.0010405827263267433;0.0032363761408219496;0.22539868960000004;0.0008003174372331128;0.00771879555390953;
0.0010298661174047373;0.0032030462680488056;0.21462226229999998;0.0007922795887236355;0.007656742923806803;
0.0010193679918450564;0.0031703958073332045;0.21517626389999997;0.0007844014147996138;0.007595606160660573;
0.001009081735620585;0.003138404196691278;0.25116312575000005;0.0007766782095787983;0.0075353679089857906;
0.0009990009990009994;0.00310705169546778;0.24325434980000002;0.0007691054500831318;0.0074760110997367235;
0.0009891196834817015;0.0030763193437096463;0.25044301855;0.0007616787874398164;0.007417518958970248;
