h;Error;Timing;Amplitude;Energy;
0.09090909090909088;0.13689809705971004;0.0008234803;0.03309380879341524;0.20946571620882093;
0.04761904761904764;0.07342524397768398;0.00021524130000000002;0.0177483654251964;0.11038289752590646;
0.03225806451612902;0.05008059299089383;0.0010897035999999998;0.012441173891241226;0.11081816912468856;
0.024390243902439032;0.037986606219599484;0.0009956276500000002;0.00934338575196549;0.0802475948146526;
0.019607843137254895;0.030594266215338606;0.00113732615;0.007617382940152767;0.07552523075103235;
0.01639344262295082;0.0256092154601275;0.0014754199;0.006330004758991761;0.06047852143486665;
0.014084507042253521;0.022020587402226073;0.00249304655;0.005486062057742342;0.05704002352659465;
0.012345679012345678;0.01931385643134765;0.00260037645;0.004784876178681325;0.048177820451170916;
0.010989010989010985;0.017199572936323855;0.0046711913;0.004242259302250735;0.041624885524926825;
0.009900990099009903;0.015502443456742948;0.0040322086;0.0038456943488881234;0.039946829713636944;
0.009009009009009007;0.01411011156515613;0.006182224000000001;0.0034872037469025354;0.035389978293487445;
0.008264462809917356;0.012947241631334492;0.0061356690999999994;0.003214578233972054;0.03408717606810452;
0.007633587786259543;0.011961433057037672;0.0056975137;0.0029602129354480903;0.03074179788911824;
0.007092198581560283;0.01111511043420385;0.007269637099999999;0.0027430736589918047;0.027970832057897965;
0.006622516556291394;0.010380627338643646;0.008521773799999998;0.002571545164845077;0.027155987075845545;
0.006211180124223601;0.009737190201921512;0.008045685650000002;0.002406101844751687;0.02498621859393957;
0.005847953216374269;0.00916885902252045;0.00883999755;0.0022730712382774436;0.024310846062757463;
0.0055248618784530384;0.008663209389381168;0.0086963235;0.0021428410740733862;0.022567079661333977;
0.00523560209424084;0.008210413963969408;0.01326531495;0.0020366656505545104;0.022000712597707306;
0.0049751243781094535;0.007802597626492462;0.0139894448;0.0019314952238006435;0.020569360560490857;
0.004739336492890994;0.0074333756653944;0.015637377299999998;0.0018366312735188662;0.019304819184607247;
0.004524886877828054;0.007097517133475143;0.0173224435;0.001758088928229109;0.01889317672979285;
0.00432900432900433;0.006790695504137935;0.01431525575;0.0016791512335478788;0.017825392537811346;
0.004149377593360996;0.006509301311328512;0.018063909;0.001613249159102316;0.017467460189946493;
0.0039840637450199185;0.006250299504509238;0.018742347200000002;0.0015465395390575332;0.016554058768849522;
0.0038314176245210726;0.006011119568618007;0.02038682235;0.0014851167610475402;0.015727082505804013;
0.0036900369003690036;0.005789569917013223;0.021794517349999997;0.001433337593537046;0.015450325617563543;
0.0035587188612099655;0.0055837705477319415;0.023138265450000004;0.001380427177388687;0.014729900289101927;
0.0034364261168384888;0.0053920995857372166;0.0262124411;0.0013355752031474976;0.014483427257321324;
