h;Error;Timing;Amplitude;Energy;
0.09090909090909088;0.13298017212909236;0.0100638311;0.03204326838695059;0.21742136715174265;
0.04761904761904764;0.0723331804435618;0.0046106507500000005;0.017343429463007577;0.11418215217150518;
0.03225806451612902;0.04957783242729599;0.00254691965;0.012219232054952237;0.11279384471746479;
0.024390243902439032;0.037698850126757416;0.0041662442;0.009213801554965952;0.08153090012016762;
0.019607843137254895;0.030408189721008887;0.005705915000000001;0.007528659621643867;0.07638987357672988;
0.01639344262295082;0.025479107468142293;0.009600719249999999;0.00626795163536613;0.06111589056950795;
0.014084507042253521;0.021924530831603728;0.01138953645;0.0054387983527777704;0.05751934788235502;
0.012345679012345678;0.019240044585388045;0.014929886149999998;0.004748689254081427;0.04855714738311612;
0.010989010989010985;0.01714108728029052;0.017722374849999997;0.0042136682193461925;0.04193216242858977;
0.009900990099009903;0.01545496295690713;0.020934806099999998;0.0038220367496170074;0.04019799502194488;
0.009009009009009007;0.01407079900954555;0.025233523849999995;0.0034676891576069452;0.03560111372076946;
0.008264462809917356;0.012914157393241091;0.02155888375;0.0031979171663383483;0.03426560154448044;
0.007633587786259543;0.011933206317688157;0.026268533249999997;0.0029460539877769064;0.03089573796477474;
0.007092198581560283;0.011090745000324427;0.03371983785;0.0027308931528905673;0.028104968070903347;
0.006622516556291394;0.010359381894492545;0.03934988895;0.0025608068364463992;0.027273170050972517;
0.006211180124223601;0.009718501722491167;0.0402574902;0.002396688191653854;0.02509006915452261;
0.005847953216374269;0.009152292227999011;0.0472215661;0.0022646492173228065;0.024403018683809563;
0.0055248618784530384;0.008648422468792712;0.05617328149999999;0.002135348946332514;0.022649852785657565;
0.00523560209424084;0.00819713477045694;0.05856993185;0.0020298842653096753;0.02207510249310385;
0.0049751243781094535;0.007790606793673158;0.06844853375;0.0019253914262623948;0.020636877375538987;
0.004739336492890994;0.00742249440606334;0.07673601290000001;0.0018311084664460852;0.01936636884127818;
0.004524886877828054;0.007087598272925902;0.08272143274999999;0.0017530206474853087;0.018949296724719566;
0.00432900432900433;0.0067816167898655825;0.0793362619;0.0016745253162982064;0.017876962100307203;
0.004149377593360996;0.006500960351552604;0.08386419219999999;0.0016089736948850235;0.017514842938125774;
0.0039840637450199185;0.0062426098978154605;0.09861471295;0.0015426086202914066;0.016597892558463556;
0.0038314176245210726;0.006004007893417511;0.10205859170000002;0.0014814904071468076;0.01576775009027287;
0.0036900369003690036;0.005782973385024607;0.10262540835;0.0014299561028748961;0.015488042187355333;
0.0035587188612099655;0.005577635151918832;0.11684471805;0.0013772896877905572;0.014765079232891054;
0.0034364261168384888;0.005386378608495696;0.1302998037;0.0013326355462019027;0.014516223179890098;
0.0033222591362126247;0.005207803267242069;0.13245429729999997;0.0012867817488785675;0.013881039195315914;
0.0032154340836012874;0.005040688390821264;0.1508120508;0.0012477166513329074;0.013658391942932724;
0.003115264797507788;0.0048839650507866445;0.1469888969;0.0012074343060217564;0.013095980014178998;
0.0030211480362537773;0.004736693241320435;0.21635834164999998;0.0011696662450762243;0.012575784576230653;
0.002932551319648093;0.00459804301177166;0.17157014405000004;0.0011373031639987682;0.01239431225562626;
0.00284900284900285;0.004467278818593652;0.21170027;0.0011037358295406345;0.011928465521190645;
0.0027700831024930757;0.004343746473072997;0.22360593475000004;0.00107487088161176;0.011763523961690225;
0.0026954177897574117;0.004226862196385433;0.21824538075;0.0010448405359474362;0.011343966110229253;
0.0026246719160104987;0.0041161033952921006;0.22349110469999997;0.0010164391172608719;0.01095181210125773;
0.0025575447570332487;0.004011000850663421;0.240271157;0.0009919114912982812;0.010813648696650802;
0.0024937655860349122;0.003911132073425154;0.25002097074999996;0.0009662806086781064;0.010457449428005638;
0.0024330900243308994;0.0038161156282817263;0.27846589690000007;0.0009440858943452146;0.01033037368394396;
0.002375296912114015;0.0037256062657138795;0.28688762320000005;0.0009208390941377751;0.010005421318431296;
0.002320185614849188;0.0036392907302743296;0.30005930915;0.0009006596421393933;0.00988819198939872;
0.0022675736961451243;0.0035568841383888236;0.31904662390000005;0.000879479136595529;0.009590562754541843;
0.0022172949002217295;0.0034781268376157747;0.33469270414999996;0.0008592698263493322;0.009309404277331623;
0.002169197396963124;0.0034027816736434393;0.3312213746;0.0008416745174708978;0.00920850748429114;
0.0021231422505307855;0.0033306316054051385;0.34957081729999995;0.0008231477097309246;0.008949426303130004;
0.002079002079002079;0.0032614776170825977;0.35473640335000006;0.000806985740132682;0.008855541163435454;
0.002036659877800407;0.003195136884780584;0.3493093962500001;0.0007899397574862731;0.00861604483270817;
0.001996007984031936;0.0031314411629001226;0.42966843709999997;0.0007735974844389183;0.00838848847768503;
0.0019569471624266144;0.003070235359308034;0.43041374569999996;0.0007593070273786278;0.008306441505750328;
0.0019193857965451055;0.0030113762744237087;0.43629163540000004;0.0007441960713524356;0.00809505725352011;
0.001883239171374764;0.0029547314831726364;0.44094961250000003;0.0007309611728728056;0.00801817891358425;
0.0018484288354898334;0.0029001783399181646;0.5083459661;0.0007169474480956741;0.007821308413917372;
0.0018148820326678763;0.002847603092331633;0.53189016605;0.0007046553427576142;0.007749139012852346;
0.0017825311942958999;0.0027969000895415328;0.5135543937;0.0006916235470258799;0.007565342263421648;
0.0017513134851138354;0.002747971073643365;0.5617628904;0.0006790639838806984;0.007389600161970655;
0.001721170395869192;0.0027007245439751005;0.5428193376999999;0.0006680274139626743;0.007325493673048911;
0.0016920473773265649;0.0026550751862418533;0.6339965989999999;0.0006563033321239692;0.007160804392893461;
0.001663893510815307;0.0026109433583128634;0.5737942048999999;0.0006459880779146541;0.007100297348549667;
0.001636661211129296;0.002568254626556037;0.57957042715;0.0006350188070166398;0.006945653637165705;
0.0016103059581320449;0.0025269393468180658;0.6361340479;0.0006244150504619977;0.006797243813120524;
0.001584786053882726;0.002486932285476597;0.6658426378500001;0.0006150713334609182;0.006742971946933629;
0.0015600624024961;0.0024481722754914398;0.67027370345;0.000605118369117946;0.0066031725685480325;
0.0015360983102918582;0.002410601904600617;0.7077358633;0.0005963387735223677;0.0065517135576733665;
0.0015128593040847206;0.0023741672315089547;0.76228686695;0.0005869784813177856;0.006419799077736599;
0.0014903129657228014;0.0023388175274332143;0.7474156756499999;0.0005787134245506859;0.00637094553713613;
0.001468428781204112;0.00230450504043631;0.80782118245;0.0005698944041178233;0.0062462693893117205;
0.0014471780028943555;0.0022711847803747695;0.79495253005;0.0005613395555559721;0.006126115816653233;
0.0014265335235378036;0.0022388143219646143;0.7784816213;0.0005537765748285824;0.00608181728517021;
0.001406469760900141;0.0022073536245875826;0.854018258;0.0005456955659429643;0.005967965748377324;
0.0013869625520110953;0.0021767648669758547;0.9255058474000002;0.0005385452812276734;0.0059257534099526055;
0.0013679890560875513;0.0021470122958132595;0.896994128;0.0005308998101523361;0.005817722444152018;
0.0013495276653171387;0.0021180620860777486;0.8432672756;0.0005234679114657393;0.005713346638057004;
0.00133155792276964;0.0020898822128219427;0.9516790014499998;0.0005168851277426616;0.0056748117486540295;
0.0013140604467805521;0.002062442332973949;1.03505155625;0.0005098379969118507;0.005575551984525973;
0.0012970168612191956;0.0020357136764286273;1.0024385604500001;0.0005035912654127066;0.00553871332174527;
0.0012804097311139568;0.0020096689454300047;1.0080733708499998;0.0004968997796197875;0.005444203738797171;
0.0012642225031605568;0.001984282221500967;1.0950512358000002;0.0004903834066297033;0.0053526902766423134;
0.0012484394506866415;0.001959528879511784;1.1337086362;0.00048460191403563427;0.00531886322023567;
0.001233045622688039;0.0019353855078587153;1.1689559179;0.00047840223459260956;0.005231559688624543;
0.0012180267965895245;0.0019118298346847238;1.2689123988500002;0.00047289801334467267;0.005199130332580459;
0.0012033694344163663;0.0018888406595483766;1.2217874432999998;0.0004669924912169639;0.005115753765574382;
0.0011890606420927462;0.0018663977893485617;1.24286222015;0.0004617460650410849;0.005084639454473461;
0.0011750881316098705;0.0018444819797194044;1.28391801375;0.0004561142524391177;0.005004931594957185;
0.0011614401858304302;0.001823074879383258;1.2932155020000005;0.0004506178668772503;0.004927547263774201;
0.0011481056257175656;0.001802158979457049;1.3619188082;0.0004457312283574027;0.0048987805093716474;
0.0011350737797956867;0.0017817175652771807;1.3932970380999998;0.0004404809082469748;0.004824679677409627;
0.0011223344556677895;0.0017617346722542736;1.42904066555;0.0004358103589461062;0.0047970132498615925;
0.0011098779134295228;0.001742195043771604;1.46613117585;0.0004307899439847279;0.004725991971832322;
0.0010976948408342481;0.0017230840928858019;1.52073125305;0.0004258836294055063;0.004656927585671156;
0.0010857763300760046;0.0017043878655436755;1.5783418458500003;0.000421516177090855;0.004631236277786499;
0.001074113856068743;0.0016860930069952204;1.6128541281500002;0.00041681777373451324;0.004564945173497925;
0.0010626992561105207;0.0016681867296613705;1.7024958282500005;0.0004126332372511682;0.004540183784224716;
0.0010515247108307047;0.0016506567834858907;1.7252978882;0.000408129805081153;0.004476502771726842;
0.0010405827263267433;0.0016334914280276738;1.8281457206000002;0.0004041169304627074;0.004452622958546648;
0.0010298661174047373;0.0016166794062220835;1.8423918350999997;0.0003997965813795711;0.004391401358431857;
0.0010193679918450564;0.0016002099195410533;1.8776557983;0.00039556743056264775;0.004331747385996287;
