h;Error;Timing;Amplitude;Energy;
0.09090909090909088;0.26236991339094795;0.0002704131999999999;0.060234750697492824;0.13339554519710717;
0.04761904761904764;0.14307732529561878;0.0007472625999999999;0.03486796474949131;0.1980729561793675;
0.03225806451612902;0.09811928373637795;0.00366547835;0.024339599552605565;0.1804487717556693;
0.024390243902439032;0.07462352350277456;0.0028521110999999997;0.018643607189185278;0.15602740129485326;
0.019607843137254895;0.06019682603987333;0.0036570109499999997;0.014543775315899862;0.09464495263498218;
0.01639344262295082;0.05044114868342444;0.00521007575;0.012285367592275574;0.0899529624481783;
0.014084507042253521;0.04340509732222774;0.005989396499999999;0.010632431411164996;0.08411142049987586;
0.012345679012345678;0.03809097261891074;0.0076810920000000005;0.00937074489900803;0.07829976094256885;
0.010989010989010985;0.03393576605203978;0.01019728645;0.00837630891529782;0.0729029829497847;
0.009900990099009903;0.030597732677212587;0.0111275219;0.007574802596331751;0.06801976304127066;
0.009009009009009007;0.02785744123888867;0.0156632949;0.006910990313249212;0.06364341615295999;
0.008264462809917356;0.025567556345153408;0.015480497700000002;0.006257335129324538;0.05221465265035974;
0.007633587786259543;0.02362598088892642;0.0186254905;0.0057977910502050355;0.04979712011670223;
0.007092198581560283;0.021958514330604365;0.0210177143;0.005401030939269343;0.04752121649577479;
0.006622516556291394;0.020510818364634427;0.023634541600000003;0.005055028153827968;0.045395069998422244;
0.006211180124223601;0.019242144710365266;0.027735276799999996;0.004750639544432335;0.043416602261528325;
0.005847953216374269;0.018121229518065295;0.021378577750000002;0.004481517433445196;0.04157869146402948;
0.0055248618784530384;0.017123686367972457;0.025050843650000005;0.004240536517799808;0.03987196571937446;
0.00523560209424084;0.016230214166602606;0.03208283465;0.0040241332507048085;0.03828631529440063;
0.0049751243781094535;0.015425337544981927;0.030334157150000006;0.003793590792267826;0.03406022903822237;
0.004739336492890994;0.014696503907393502;0.0371475779;0.0036195658700952636;0.03293855361200393;
0.004524886877828054;0.014033424646214432;0.040596246950000005;0.003460788978352781;0.03187656895825164;
0.00432900432900433;0.013427586828184573;0.049233535050000006;0.0033156368756604862;0.030871617904312032;
0.004149377593360996;0.012871886023262941;0.04721306655;0.0031818756866891012;0.029920691053962223;
0.0039840637450199185;0.01236034661062064;0.0530399658;0.0030584801616461922;0.02902064516869629;
0.0038314176245210726;0.01188790617884702;0.0597331846;0.002944291233116327;0.02816833939087182;
0.0036900369003690036;0.011450247517102864;0.06643591845;0.002818948165853347;0.025842158975645013;
0.0035587188612099655;0.011043666377371801;0.06813947849999999;0.0027217028468967336;0.025181325263401888;
0.0034364261168384888;0.010664966428015725;0.06640141975000001;0.002630935789064476;0.02454898186683785;
0.0033222591362126247;0.010311375092009183;0.07083771665000002;0.0025461098739724417;0.023943893610288036;
0.0032154340836012874;0.009980475581773276;0.07893980734999999;0.0024664916526015985;0.023364788091893907;
0.003115264797507788;0.009670151607207966;0.0934912245;0.0023916975800071095;0.022810390486960763;
0.0030211480362537773;0.009378580645615642;0.11544677620000002;0.0023213024695559518;0.022279447053173307;
0.002932551319648093;0.009104077294572964;0.08130686935;0.0022549296330927806;0.02177074062823703;
0.00284900284900285;0.008845182864627512;0.0904510987;0.002180694765305832;0.020375656398866404;
0.0027700831024930757;0.008600603063881275;0.10215799304999999;0.0021220368514590546;0.01995708112403971;
